1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Index
29.0991,22.4326,12.4678,36.3638,27.4820,56.3758,21.7463,42.6287,37.4058,25.4014,34.6661,20.4374,46.1877,39.1479,32.3603,34.6165,35.4400,34.9745,29.5325,9.2104,22.5639,11.4065,32.5968,34.2495,24.1283,11.0911,32.3336,28.1419,16.6902,15.8545,48.4633
32.4209,22.8801,12.2992,40.6355,25.5465,66.6625,23.1855,42.1991,44.6843,23.5689,33.8608,19.9939,46.6349,40.3246,32.3840,30.0628,54.2965,35.4385,29.9265,10.7506,23.2928,12.4537,31.5752,25.0379,27.0370,11.5454,32.9740,28.5680,14.7699,15.7900,50.3227
35.8582,22.5656,12.0731,40.5735,26.1226,59.8558,22.7612,40.7269,42.5004,24.5752,32.8300,20.2641,41.4150,39.6825,32.2677,31.9613,35.1652,35.0571,31.1279,10.7578,24.4211,12.8666,32.7371,22.3877,29.3142,11.9067,33.4292,28.0035,16.0173,16.0498,48.3277
26.8439,22.6040,12.9156,39.7973,26.8389,59.5295,21.5446,42.4690,40.4778,24.4199,32.8913,20.5476,46.2376,39.2493,32.3217,33.4793,58.1470,35.9683,37.1430,8.7568,24.6003,12.7418,32.7798,36.5833,27.8382,11.1504,33.2039,28.1849,14.5010,15.8323,51.3632
25.7101,22.8861,11.9365,39.6615,27.3580,59.8593,22.5148,42.7744,47.5409,23.6736,35.0911,20.5569,47.4100,41.4160,40.1262,32.4703,51.1662,36.7436,35.9819,10.8847,23.9322,13.2415,33.4627,19.0310,25.5946,12.1446,33.7923,28.5857,16.0793,15.7987,50.5202
35.2337,22.9489,12.0422,36.2487,27.6121,58.6732,22.3100,46.5529,42.5263,23.2904,35.7094,20.6548,45.8323,45.0942,41.9975,31.6856,52.0979,35.7585,34.6049,9.6605,22.9142,12.7285,33.9426,40.3583,26.1004,11.9315,33.6129,28.5013,18.5361,15.9665,52.9378
29.5572,22.6207,12.5763,39.8392,28.9143,61.4977,22.7378,41.7645,43.3303,25.3499,36.2029,19.8174,42.9288,45.4093,43.4933,34.4454,52.1579,35.4158,30.5877,9.9782,21.4171,11.3953,35.3020,46.3606,27.4622,11.8079,33.3278,28.3577,17.4030,16.0465,53.4006
26.2715,21.9333,12.4778,40.0508,28.2764,51.6671,21.9615,37.4066,42.1183,26.2961,35.2088,20.4682,44.8919,46.1900,39.7312,28.5165,32.8290,36.0033,34.1211,10.1970,19.9702,11.7040,33.8631,27.2372,26.6421,11.5716,33.3521,28.4928,15.9113,16.1771,48.1392
28.4496,22.4419,12.3376,36.8534,26.9138,66.0690,21.7973,41.7939,44.5615,23.5558,35.5234,19.9539,46.9944,43.9076,42.2692,28.6511,28.1422,36.0978,34.1549,9.3785,23.5597,9.4849,33.7228,39.2697,35.7877,11.1211,32.8002,28.2091,15.6112,15.8473,50.7655
34.6342,22.4088,12.2368,37.1717,28.4457,71.7739,21.6712,39.9728,45.4611,25.0413,34.9479,19.0263,46.1432,44.2505,43.3611,34.0195,53.1038,35.7559,35.0727,8.7746,23.3225,10.7580,32.2068,37.3302,34.6427,11.1630,33.4038,27.7575,16.2709,15.8938,53.3323
30.9862,23.1034,12.3410,38.6644,27.6919,47.5233,22.1111,46.6800,43.1899,24.1592,34.6121,18.8418,45.6533,43.5449,39.3832,34.7887,32.6125,37.0122,37.4883,9.0427,23.2889,12.7584,31.8118,35.6546,23.7263,11.2495,33.6659,27.8848,17.4085,15.7880,49.8159
33.9965,22.9190,12.2683,37.8638,27.4595,62.3150,22.2801,44.1776,47.0518,25.2508,34.4051,18.9903,48.5135,45.4168,39.7572,32.6672,39.7343,36.1899,36.0836,10.0516,20.7283,11.1634,32.3010,27.9122,26.9333,11.6159,32.7649,27.9520,16.5184,15.9396,50.5823
32.4070,22.5622,12.9223,39.0644,26.3436,53.4036,22.3670,41.8910,45.7346,24.1765,35.6398,19.7818,48.6498,44.8105,39.6827,31.8707,37.9904,37.0959,33.3963,11.0956,21.5976,11.8973,34.1186,39.7387,23.2227,12.0991,32.8083,27.9651,14.5883,16.5009,50.7679
27.3340,22.9716,12.6206,34.6357,25.4490,70.2187,21.8405,47.2153,46.7305,23.3521,33.6091,19.1146,49.7854,44.3211,35.7939,30.8859,49.2503,35.9852,34.5836,10.5764,20.8590,11.8683,32.5645,41.0353,24.2574,11.6490,33.0280,28.1780,15.1801,16.1421,52.1318
31.6048,22.2691,12.6661,37.5874,27.2944,47.8373,21.7436,44.5547,47.3249,24.2830,33.7555,19.1304,52.2619,44.9082,36.2179,32.4514,35.5542,36.4090,34.4122,10.3700,20.8604,12.5990,31.4374,35.0990,23.8518,12.4729,32.2753,27.8961,16.0368,15.5588,49.9409
30.3420,21.9702,11.9825,37.8317,25.8225,47.5975,22.1200,48.6164,45.6893,24.4430,31.6528,19.8307,51.1255,46.4914,40.1543,31.5778,51.9741,36.6304,32.2646,10.1449,20.7941,13.8098,30.6918,49.4367,24.0436,12.1014,32.3021,28.1371,17.5814,15.7482,53.1956
23.4890,21.9520,12.3598,36.1855,26.5776,59.4982,21.8276,49.6266,45.3713,26.2468,31.8093,19.1468,50.7425,45.9977,39.5640,29.2588,54.3962,36.4731,30.0352,9.8878,20.2981,11.6871,31.7626,37.6139,25.9182,11.9213,33.7574,29.2025,15.8582,15.2703,52.1255
28.1238,22.9858,12.7591,39.1384,24.3856,62.2640,22.7173,50.0308,46.1189,23.0680,32.9863,20.0584,49.6730,44.8246,38.1228,30.0954,44.0764,37.6611,30.6817,10.2545,20.4447,12.9057,31.1463,36.0473,27.9387,12.4439,33.6074,28.9601,16.5628,15.4874,51.9927
33.8863,22.9585,12.4814,37.6203,25.0651,56.0379,22.5765,45.5446,52.6703,23.8183,31.4908,20.2311,50.3031,45.2905,34.1507,29.3520,34.5634,36.8406,32.1252,10.6575,18.8044,12.8189,30.7573,44.8544,24.5321,12.5313,34.1772,28.9611,15.2186,15.5243,51.3798
32.5457,23.2328,12.4213,36.3366,25.3520,78.0993,22.4336,52.2267,47.5278,22.8488,33.2731,20.1850,52.2859,44.9556,35.0301,35.0995,43.8679,36.8179,33.5793,9.0425,18.9699,12.7859,31.6115,28.5267,25.5067,13.1853,33.0199,29.2366,18.3714,15.6911,52.2893
32.5261,23.5393,12.5774,39.4597,26.5407,59.9343,22.3564,43.7345,47.8014,22.3696,32.4994,21.3309,53.2710,44.6141,36.7555,31.8183,35.1367,36.5007,26.6849,10.1146,19.7897,11.4753,30.9603,39.8425,24.6498,12.5522,32.7403,29.0283,17.1443,16.1844,50.9886
29.3466,23.0583,11.9525,35.6578,24.8458,63.2331,22.5985,51.0705,49.3172,24.0789,33.7414,21.0853,52.6393,46.6131,36.8078,31.4066,54.0017,37.0923,29.0047,10.9156,18.9384,12.8572,31.6639,27.4833,27.3444,11.9414,32.9093,28.3229,16.1150,15.5403,52.4419
31.6255,23.0555,12.5872,40.7512,27.0822,48.4052,21.9640,47.2322,49.0212,23.7989,32.2655,20.8184,56.3645,45.7455,37.1669,28.0516,35.9653,36.9818,32.5063,9.9384,19.2439,11.9294,32.2521,44.0941,21.2749,12.6388,32.7935,29.2245,15.6265,15.8329,51.0708
23.9743,23.0715,12.5997,34.9397,25.1521,61.5322,21.9313,47.0836,45.3587,22.4891,30.9678,20.5382,51.5728,43.5581,37.5636,32.1555,62.0452,37.1682,30.5766,8.9059,18.8562,12.4233,30.6698,43.6035,22.2877,11.6831,32.5597,29.0042,14.9519,15.8346,52.7130
30.1241,22.8847,12.9866,37.0060,24.4116,52.3038,22.1585,45.6038,48.6494,25.7129,32.3023,20.6669,51.9973,43.2905,39.2103,35.3129,34.5222,36.2933,34.1190,10.0498,19.5975,10.8284,30.1296,28.8916,23.9183,11.6580,32.2382,29.6687,15.7167,15.5816,49.8114
29.1111,23.1160,12.5612,40.5848,26.0449,60.9255,22.1102,49.3632,50.5783,23.4348,31.0909,20.7057,54.6246,42.5998,39.0129,30.5014,35.4015,35.9725,32.3823,10.5573,18.8265,12.3080,30.5356,29.9263,26.0947,12.0640,31.2814,29.9716,13.2965,15.5142,50.5400
26.7106,23.0765,12.5665,36.1319,25.6208,56.4610,21.8391,46.2982,43.0606,25.3568,30.8572,20.6953,53.9180,40.7785,39.1224,37.9682,36.7008,35.8103,30.0473,9.8469,18.6443,12.4111,31.3547,40.4317,20.2033,12.3477,32.2434,29.8952,16.4924,13.8447,50.3509
27.7258,22.6964,12.2990,35.3016,24.9361,47.5873,21.8592,45.9060,43.5105,22.7692,30.8977,20.9087,50.3505,40.7848,36.6483,33.6081,40.9147,35.4365,26.1045,10.0444,18.8506,11.7586,31.5590,37.9970,22.1490,12.8052,31.8854,30.2035,15.4325,14.5445,49.4947
28.8655,23.1057,13.0481,34.1606,26.7876,75.4493,21.7352,45.6816,47.6399,26.3186,31.5043,21.7692,54.6470,42.3713,37.3082,30.2277,43.1813,36.2283,32.5620,8.8321,18.4154,12.4022,30.6281,31.1204,22.8246,12.2519,32.4863,30.9917,17.1993,14.5389,51.1522
28.8435,23.7750,12.8251,34.5607,28.3560,65.4916,22.4502,48.6983,47.5621,26.0509,32.5468,21.1773,52.5343,42.1098,39.5999,30.8431,26.2120,36.1698,27.9761,11.0341,19.5177,11.7175,32.0544,43.8500,21.3354,12.1904,32.0615,30.8117,15.3878,15.0587,50.9149
24.5505,23.6654,12.9894,34.2201,26.6804,49.5425,22.0267,46.2499,41.9484,24.0846,32.3342,21.3635,53.8894,42.2707,38.9254,28.7483,40.9680,36.0762,25.5364,10.3455,18.9980,11.9988,32.3802,32.0922,23.5486,12.7149,32.8630,30.1539,18.0682,13.7796,49.4677
24.9188,24.1470,12.8385,37.5923,27.0160,58.8251,22.3966,49.5649,45.3601,23.8877,30.9336,20.9787,53.5317,43.5265,37.2835,28.9352,26.8814,34.9709,30.3755,9.7167,18.5809,13.4367,34.2223,44.3156,23.3877,12.3402,32.2030,30.2111,13.8009,15.1712,50.2061
28.1976,23.6317,13.1107,33.8154,25.7146,70.4083,21.6616,46.5550,43.2588,23.6066,32.4911,20.3319,54.1190,40.0272,38.4309,34.8924,36.0655,35.5770,27.1779,10.7581,18.6111,12.8878,31.8562,34.9686,22.3163,11.6695,32.4642,30.8187,16.7887,14.6260,50.3945
28.5536,22.5749,13.1591,31.6373,26.2749,63.6504,23.0173,49.2727,43.6697,24.2295,31.3283,20.6947,53.7656,43.1309,38.4807,36.7756,22.5516,33.2554,31.2933,9.4121,19.4659,13.1517,34.3548,47.0522,28.1263,12.5052,31.2259,30.3664,15.2660,13.9154,51.1270
21.4791,22.2194,13.3169,32.6363,24.1232,42.5411,22.6599,46.8266,44.2381,22.8091,30.1646,20.8222,49.8722,41.2971,40.7501,34.3976,58.6899,34.6755,28.8206,10.8045,19.6230,13.7398,32.7911,50.2756,19.5869,11.8850,31.0971,29.4814,15.9461,14.0288,52.2281
25.6930,22.2135,12.2102,35.0447,24.4054,54.7500,22.3040,51.6313,51.6453,24.5086,30.3116,20.9649,53.1998,41.3414,41.4786,33.4606,44.9140,33.4609,32.2629,10.0253,18.9009,12.0996,32.0326,21.3636,22.7962,11.8873,31.1780,29.5209,12.5951,13.9876,49.7919
28.1730,22.0988,12.3339,33.1449,24.2933,69.2678,21.9764,46.9623,52.9227,24.5461,29.7718,20.3944,53.9711,42.5409,38.7023,31.6994,20.9479,35.3267,29.2757,11.1146,18.0641,13.5385,31.9702,24.4292,23.6986,11.6715,31.1411,28.7958,13.5774,13.9862,48.3277
30.2269,22.1529,13.2570,33.2000,23.9386,59.2668,22.1414,44.4049,47.8574,24.5928,30.5717,20.4287,53.8912,44.7045,39.0400,28.9756,33.5374,34.4561,30.7310,10.9042,18.7524,11.8036,31.8892,45.0616,27.0647,11.2230,31.3192,28.7063,11.9277,13.7635,50.5013
24.7147,21.6885,12.5960,36.9350,24.1552,51.6339,21.7534,46.8909,48.6757,21.6071,30.4014,20.3932,49.5958,44.0810,38.9395,34.5154,32.0084,34.8442,28.9006,10.4027,18.1894,11.9803,31.7421,33.1060,33.2789,11.2955,31.5306,28.8766,11.4379,13.3771,49.5653
25.9774,22.2018,12.7700,33.0892,22.6371,60.9968,21.7842,47.3189,42.8713,22.7378,30.1454,20.3717,52.8850,40.0618,36.6652,35.3036,39.2700,33.9555,30.9330,9.5387,18.5412,13.4868,31.6669,30.2209,32.4095,11.2736,31.0191,28.8638,12.5408,13.2774,49.6804
27.7053,22.0269,12.8304,33.4155,25.1255,63.4185,21.2893,45.9425,48.9204,22.1649,29.7171,19.7882,51.6669,42.2013,39.8249,35.1163,44.9847,33.6892,32.1714,8.8526,18.8452,10.1855,31.0395,43.8686,32.4053,11.3378,31.2964,28.6780,13.1607,13.2924,51.9893
28.8480,21.1966,12.3087,36.1654,24.7889,62.8622,22.3413,45.8282,44.4270,22.1318,29.8965,20.3703,51.2996,40.6890,37.3829,31.3730,50.5912,34.7380,29.3541,8.7497,18.0648,12.3469,31.3205,37.7437,34.6158,11.5521,31.5898,29.1187,11.9703,12.7298,51.3572
23.0218,22.4806,12.8259,33.4339,23.2370,57.8172,21.7537,40.1484,50.3136,21.5832,30.0132,20.8967,51.8219,43.2431,40.7976,36.4220,38.2103,35.9782,32.1148,9.5301,18.0993,11.1749,32.1159,41.0278,39.8758,11.7314,32.2039,29.0270,12.8762,13.2155,51.7945
26.5223,22.5459,13.0773,35.4593,22.9758,51.5707,21.8114,48.7038,46.8435,19.9033,31.1379,21.1079,48.7406,40.1948,41.1353,31.3299,39.0215,35.6111,28.8385,9.4548,18.9315,12.2929,30.2207,17.5107,36.3188,10.4753,32.3432,29.2906,10.7122,13.7652,48.7247
24.3037,22.2836,12.7973,34.0752,23.5263,53.3826,21.6921,45.7871,42.4286,23.0568,29.1706,20.6287,49.1423,39.8645,40.6911,29.8987,42.2090,35.7157,34.0365,9.6593,18.3087,10.3423,30.7921,29.4098,39.1320,11.7503,32.4076,30.1850,12.7122,14.1649,50.0033
27.5804,22.0585,12.6304,38.1596,23.9797,73.3912,21.5653,40.5193,43.8714,22.3596,28.2961,21.0487,51.0232,40.5171,37.5593,30.9531,33.7265,34.4206,35.0576,8.7971,16.7856,12.6133,31.7150,26.2124,37.6245,12.3138,31.4633,29.4875,12.0613,12.5621,49.0331
22.9401,22.4036,12.5478,32.3418,22.7208,61.4772,20.6400,46.5036,46.0581,23.1351,29.0139,20.9411,53.8576,40.6285,42.9047,31.5716,52.3952,34.6955,32.5288,10.9991,18.1026,13.0300,32.3793,40.8060,37.3295,11.7640,31.7119,29.4912,10.3824,12.8310,52.6711
24.5642,22.7872,12.8947,33.8145,23.1117,64.6849,20.5837,46.6588,45.1590,23.3583,30.4852,20.9585,51.3600,39.6982,38.1330,34.3858,39.6867,34.6531,39.5550,10.8802,17.9272,13.1016,32.3040,24.2495,32.8998,12.2852,31.4555,29.2787,10.0852,12.7269,49.6308
25.8159,22.7548,12.6427,33.8345,22.5307,68.7370,20.7569,39.3536,47.7495,21.5398,31.6812,20.6505,51.0955,42.6137,39.2865,34.7432,31.7448,34.2339,32.6451,10.6256,19.3495,12.4868,32.2575,26.9894,36.2596,12.3927,32.3307,29.5657,12.7892,12.9321,49.4733
29.4861,22.5503,12.6098,35.2014,24.6295,52.5848,21.0722,46.7497,46.6855,22.2022,32.1044,20.3596,51.5404,40.3317,39.2241,32.4644,51.4440,34.2779,35.6286,10.0391,18.5695,12.6372,32.3218,38.2028,39.1891,11.9894,31.6460,29.3397,12.9766,13.0273,52.6259
21.8980,21.9947,12.7432,40.4456,24.7180,73.1255,20.9554,43.0023,46.7111,22.1155,31.3182,20.7860,52.3791,40.2994,39.8598,37.6869,42.9087,34.3798,33.3856,10.4625,17.9776,12.1491,33.3797,47.7545,35.4484,12.0866,31.5981,29.1296,12.9524,12.5089,53.0769
20.3292,22.8298,12.4112,34.4741,23.8796,74.7202,20.9719,43.6354,41.3027,21.6681,30.9597,20.6369,49.8198,39.9410,36.9143,32.5296,48.9034,35.0878,33.3073,10.6755,20.3946,12.6356,32.9885,39.8010,32.1359,12.1953,31.3297,28.9184,10.2658,12.5865,51.0474
19.6533,23.2864,12.2030,35.6491,22.9583,62.3254,21.2403,43.6039,40.5969,21.7211,29.5107,20.4658,50.1217,39.8832,40.2467,35.6053,36.4405,35.2050,29.9289,10.0711,19.4968,14.6955,33.4405,31.7728,37.3738,12.1876,30.6207,29.5556,10.8920,12.7180,49.6528
26.9650,22.7343,12.1350,33.7833,23.0210,57.0369,20.7437,42.9748,39.7834,21.9770,31.5579,20.0302,51.8547,36.7315,37.6824,36.4428,31.0833,35.7977,26.7242,9.6531,18.7862,13.9455,30.3624,40.2136,34.9043,11.7226,30.4563,29.2370,9.4421,12.7202,49.2007
23.9604,23.1087,12.0239,32.3169,22.6928,54.2774,20.4498,44.0130,42.1409,18.3931,31.0996,20.2021,51.5333,41.2955,39.0914,32.8666,33.2493,35.0599,34.6523,10.8252,17.8036,14.0199,28.9990,36.3163,33.7766,12.0185,30.5205,29.1473,9.0344,13.4396,48.8960
24.9707,23.3352,12.5523,31.5099,23.9362,58.7305,20.5765,43.4726,44.2347,21.2356,31.1164,20.3396,48.6355,41.7751,42.0361,36.5635,53.7663,34.7185,31.3857,8.9379,18.9875,14.2176,26.8554,39.2843,32.3026,12.3444,30.9801,29.6012,10.3131,13.4045,51.6344
23.2854,22.4831,12.3758,32.3604,24.0342,72.7722,21.2694,40.3509,46.0182,21.9688,32.9397,20.0015,49.8584,42.6050,39.4311,34.7669,26.1731,34.8045,34.3197,9.7127,15.1064,13.0423,26.8073,50.3752,34.3980,12.3140,30.5322,30.3938,12.3718,13.6823,51.0882
19.1680,23.5526,12.4324,32.0406,23.1568,61.3523,20.5344,40.9540,48.7635,20.8399,30.5844,20.0818,51.1712,41.4706,39.0422,29.8279,29.3131,35.5520,36.2391,10.7586,16.2161,14.6812,29.1421,44.0934,32.9207,12.1772,30.6614,29.4750,11.9048,12.4839,49.8962
27.1984,23.3062,12.5715,37.1182,23.5929,70.3785,20.3446,43.0105,46.2900,22.5873,31.6465,20.3128,45.7199,41.6326,40.3773,34.5407,32.2189,35.2273,39.9436,8.8955,15.6997,13.8924,29.6759,36.8754,35.5531,12.1875,30.7499,29.4149,9.8568,12.5865,50.4087
24.1385,22.9676,12.2674,33.9164,24.0393,63.1270,20.2831,40.0318,46.4805,21.8884,30.1494,20.1285,49.6927,40.0150,35.7110,31.0685,50.2248,35.4354,34.1609,8.1576,15.3562,13.5999,29.4649,43.9255,36.6906,12.6737,30.2779,30.0654,12.7262,12.5939,51.5778
30.7355,23.3911,12.3061,37.5356,25.0417,71.0896,19.6361,41.3269,44.5197,20.5364,30.8170,20.4966,46.0603,41.8204,37.8586,34.1041,48.2630,36.3223,38.0714,10.1319,18.7202,14.0445,30.1169,37.5446,35.5485,13.0180,30.8804,29.7471,13.3303,12.6988,51.8970
25.6129,23.2489,12.0315,34.1895,23.4826,61.6919,19.8609,40.9929,46.1763,22.1906,32.7568,20.3938,48.3166,42.3753,36.4982,40.5696,34.7743,35.3495,34.5006,9.7747,18.4546,14.1047,30.4537,40.9685,32.4833,12.2229,31.6043,29.5520,11.4734,12.8207,50.5715
27.7315,23.2657,12.3149,35.2864,23.3160,71.7808,20.3495,43.0323,43.0808,20.1351,31.7536,20.3334,45.4862,44.7809,40.7290,32.4622,39.7212,35.3139,38.2306,8.7370,18.5829,13.7715,28.8157,41.6097,36.0332,12.9646,31.5935,29.2613,11.3777,12.8471,51.2956
26.8020,23.1325,12.2154,32.1465,24.1861,83.2639,20.8787,46.3738,41.7493,24.1026,33.1288,20.4366,46.5966,43.4614,37.3930,35.6014,26.3943,35.2084,34.6313,10.7142,19.2400,13.3532,30.1790,31.4294,29.6401,13.4437,32.6363,29.8019,12.6708,12.8126,49.6109
27.8189,23.3793,12.4326,38.1497,23.5559,66.3520,20.7143,50.2656,50.2437,19.1719,34.0285,21.0207,47.6524,42.2012,38.5468,34.0525,28.4334,35.5051,32.7750,11.0709,17.3873,13.9887,29.2210,34.1875,33.7712,14.1161,32.9763,29.7161,12.7363,12.8055,51.0682
27.5939,22.9444,12.5708,33.7837,24.7217,73.3496,20.4924,46.7920,40.6870,21.1225,33.7072,20.7094,49.2927,44.2395,41.1492,33.4518,25.1444,35.4062,36.9655,9.1696,17.1623,15.0298,29.9039,31.1666,34.6015,13.4300,32.6139,28.7374,13.7261,12.4694,49.7997
20.9450,23.0556,12.4827,37.3952,23.7305,64.3621,20.4876,46.9501,41.9873,21.4070,30.3082,20.3286,48.7365,43.7239,37.5513,37.4956,31.5306,35.6199,35.0835,9.3477,18.5033,13.7511,28.5310,33.8666,30.9340,13.3718,31.2050,29.1829,9.5961,12.5454,49.1792
29.8082,23.4072,12.8329,35.0424,20.8708,83.4931,19.8023,46.7380,41.9774,20.7647,30.8452,17.9140,49.5435,42.1445,34.1384,35.6949,48.6985,35.8928,35.6944,9.7707,18.2396,14.4908,29.0116,38.1625,31.5786,13.4369,29.8363,29.3705,10.1120,12.5673,51.4604
25.2131,22.7666,13.0353,35.3785,22.8215,61.0992,20.1085,48.7305,45.2267,20.9614,30.1903,18.3199,46.8990,42.7440,39.2784,42.2714,35.1664,35.0164,37.2754,10.8389,18.9315,14.3339,27.8889,40.6249,30.0148,13.0344,31.0221,28.2330,10.6670,12.6314,50.8023
22.1628,23.3020,13.4099,35.8330,25.0746,56.7652,21.0249,51.1562,42.6233,21.2570,29.6079,18.4947,47.3600,45.3189,42.0900,37.8942,28.5264,35.0037,35.9200,8.4711,18.9656,13.4309,29.1056,36.5607,32.6273,13.7772,30.8716,29.0041,11.1538,12.5696,49.8299
23.8132,22.5836,12.3602,36.1984,23.9203,72.2759,20.5102,49.8960,38.7585,18.7500,29.9495,18.2113,45.0719,44.5940,40.6310,41.0987,43.0777,34.0552,31.4678,9.1805,19.4393,13.1034,26.4349,43.4969,34.1951,13.5480,30.9337,28.3196,11.6712,12.5808,51.5914
28.3453,22.7432,13.0821,34.9268,25.7071,68.0276,20.5608,47.2091,46.2849,21.7090,31.1170,18.4104,46.9153,44.6783,40.8484,37.1484,53.7462,34.1796,34.6169,11.3712,18.7793,14.8040,28.5236,37.0361,34.7978,12.8013,31.0659,28.2848,11.3424,12.5985,52.8458
32.2053,23.0843,13.3509,35.0738,22.6703,56.2882,20.5248,48.2006,45.6989,20.2109,29.9426,18.5773,46.7264,44.6015,40.4266,34.9980,31.3456,33.9548,32.1064,10.3686,19.3702,13.0899,27.0029,46.0360,37.6324,12.5800,30.9094,27.6701,11.0233,12.7133,51.1435
26.2598,23.1091,13.0630,36.2896,25.4985,45.6621,20.3205,50.4904,43.9506,20.8387,30.8598,18.2554,45.2478,46.4624,41.0404,43.5107,36.4049,33.9589,35.8393,11.0238,20.2178,13.5880,28.4133,31.2223,32.7920,12.8597,30.7146,28.2380,11.5299,12.2731,50.0348
27.9794,22.2682,13.1207,35.5158,24.2728,54.9548,20.8169,52.3484,42.2129,19.9593,32.6137,18.3483,45.8495,49.1306,37.0292,38.1441,39.4368,34.0571,34.0658,8.5341,19.1347,14.6781,28.7162,41.8143,34.6871,13.6979,31.2671,28.8944,11.1528,11.4951,51.2534
24.6388,22.6770,12.7878,36.1338,24.3796,72.7621,20.9206,51.7683,43.0030,20.6247,29.3852,18.3101,45.9236,51.1317,39.1912,38.9740,52.0067,33.9530,39.5818,10.6130,18.0875,14.5263,27.4402,43.3851,38.5041,13.7628,31.3568,28.9243,10.4985,11.6006,53.7204
23.1465,22.0694,13.4078,36.7954,25.0941,53.9533,21.0228,54.6906,44.7999,21.1948,31.3376,18.1464,43.9201,49.5540,44.8132,44.0082,21.9208,33.2257,40.1636,10.7987,17.7340,14.3068,27.4659,37.9557,29.0516,14.2262,31.2834,28.6015,10.0883,11.5662,50.1055
