S,800,limit;40
S,900,symbol;S1;S2
S,50500,S1;103.7461844;104.7461844;S2;112.4593756;113.4593756
S,51000,S1;103.9412724;104.9412724;S2;112.9387247;113.9387247
S,51500,S1;103.2238062;104.2238062;S2;110.6286427;111.6286427
S,52000,S1;101.9234974;102.9234974;S2;106.5427674;107.5427674
S,52500,S1;101.3010937;102.3010937;S2;104.556301;105.556301
S,53000,S1;102.4920926;103.4920926;S2;108.2106676;109.2106676
S,53500,S1;102.4852695;103.4852695;S2;108.1130192;109.1130192
S,54000,S1;103.9953401;104.9953401;S2;112.6897446;113.6897446
S,54500,S1;103.3048448;104.3048448;S2;110.4667644;111.4667644
S,55000,S1;102.8206106;103.8206106;S2;108.8869496;109.8869496
S,55500,S1;101.8311998;102.8311998;S2;105.7642235;106.7642235
S,56000,S1;102.2007148;103.2007148;S2;106.8548156;107.8548156
S,56500,S1;101.3532919;102.3532919;S2;104.1768742;105.1768742
S,57000,S1;101.3341607;102.3341607;S2;104.0796577;105.0796577
S,57500,S1;101.4673493;102.4673493;S2;104.4563201;105.4563201
S,58000,S1;102.5427108;103.5427108;S2;107.7515158;108.7515158
S,58500,S1;101.5901766;102.5901766;S2;104.7483111;105.7483111
S,59000,S1;102.5251674;103.5251674;S2;107.6035142;108.6035142
S,59500,S1;102.4563709;103.4563709;S2;107.3235755;108.3235755
S,60000,S1;103.6106494;104.6106494;S2;110.8150627;111.8150627
S,60500,S1;103.3067729;104.3067729;S2;109.7891933;110.7891933
S,61000,S1;104.987071;105.987071;S2;114.8512242;115.8512242
S,61500,S1;105.2318005;106.2318005;S2;115.4609158;116.4609158
S,62000,S1;105.1704267;106.1704267;S2;115.1380861;116.1380861
S,62500,S1;104.1257739;105.1257739;S2;111.8414484;112.8414484
S,63000,S1;104.6735998;105.6735998;S2;113.4078951;114.4078951
S,63500,S1;104.7531845;105.7531845;S2;113.53259;114.53259
S,64000,S1;105.2689408;106.2689408;S2;114.9807342;115.9807342
S,64500,S1;105.7099419;106.7099419;S2;116.1850567;117.1850567
S,65000,S1;105.5861604;106.5861604;S2;115.6711709;116.6711709
S,65500,S1;106.2642924;107.2642924;S2;117.5839372;118.5839372
S,66000,S1;106.7031596;107.7031596;S2;118.751968;119.751968
S,66500,S1;106.1672213;107.1672213;S2;116.9833018;117.9833018
S,67000,S1;107.4657692;108.4657692;S2;120.7455907;121.7455907
S,67500,S1;107.4338931;108.4338931;S2;120.4724986;121.4724986
S,68000,S1;108.6306421;109.6306421;S2;123.8704868;124.8704868
S,68500,S1;107.5532184;108.5532184;S2;120.4732516;121.4732516
S,69000,S1;107.976043;108.976043;S2;121.5614724;122.5614724
S,69500,S1;108.528736;109.528736;S2;123.0239212;124.0239212
S,70000,S1;108.1741038;109.1741038;S2;121.7780574;122.7780574
S,70500,S1;108.8870535;109.8870535;S2;123.714522;124.714522
S,71000,S1;109.3992009;110.3992009;S2;125.0312618;126.0312618
S,71500,S1;110.006182;111.006182;S2;126.6122883;127.6122883
S,72000,S1;110.1416203;111.1416203;S2;126.7878374;127.7878374
S,72500,S1;110.8753955;111.8753955;S2;128.719696;129.719696
S,73000,S1;110.6401405;111.6401405;S2;127.7926979;128.7926979
S,73500,S1;110.1552598;111.1552598;S2;126.1430901;127.1430901
S,74000,S1;109.7845165;110.7845165;S2;124.8401595;125.8401595
S,74500,S1;110.2447316;111.2447316;S2;125.9928388;126.9928388
S,75000,S1;109.7913848;110.7913848;S2;124.4512632;125.4512632
S,75500,S1;109.2773553;110.2773553;S2;122.7420807;123.7420807
S,76000,S1;108.4906764;109.4906764;S2;120.239375;121.239375
S,76500,S1;108.798283;109.798283;S2;120.9943319;121.9943319
S,77000,S1;109.5374645;110.5374645;S2;123.0192954;124.0192954
S,77500,S1;110.9577474;111.9577474;S2;127.0247644;128.0247644
S,78000,S1;111.2891424;112.2891424;S2;127.7779926;128.7779926
S,78500,S1;111.3748594;112.3748594;S2;127.8070678;128.8070678
S,79000,S1;111.2078302;112.2078302;S2;127.0999185;128.0999185
S,79500,S1;112.0613397;113.0613397;S2;129.3777352;130.3777352
S,80000,S1;112.4830256;113.4830256;S2;130.3701548;131.3701548
S,80500,S1;111.7473467;112.7473467;S2;127.9994859;128.9994859
S,81000,S1;111.0035125;112.0035125;S2;125.6178571;126.6178571
S,81500,S1;112.4332767;113.4332767;S2;129.5994877;130.5994877
S,82000,S1;112.9106441;113.9106441;S2;130.7526107;131.7526107
S,82500,S1;113.5204151;114.5204151;S2;132.2754416;133.2754416
S,83000,S1;114.7764445;115.7764445;S2;135.6406885;136.6406885
S,83500,S1;115.22685;116.22685;S2;136.6487654;137.6487654
S,84000,S1;114.9743519;115.9743519;S2;135.6416753;136.6416753
S,84500,S1;115.7186293;116.7186293;S2;137.490166;138.490166
S,85000,S1;115.7579496;116.7579496;S2;137.3102468;138.3102468
S,85500,S1;115.5174346;116.5174346;S2;136.3376157;137.3376157
S,86000,S1;115.8800019;116.8800019;S2;137.0908593;138.0908593
S,86500,S1;114.9344016;115.9344016;S2;134.1199384;135.1199384
S,87000,S1;114.3785212;115.3785212;S2;132.2750679;133.2750679
S,87500,S1;114.2653221;115.2653221;S2;131.7109021;132.7109021
S,88000,S1;115.1993868;116.1993868;S2;134.1552481;135.1552481
S,88500,S1;116.5235161;117.5235161;S2;137.677776;138.677776
S,89000,S1;116.1891668;117.1891668;S2;136.4477214;137.4477214
S,89500,S1;116.7437611;117.7437611;S2;137.749297;138.749297
S,90000,S1;117.0911358;118.0911358;S2;138.4500922;139.4500922
S,90500,S1;116.9582144;117.9582144;S2;137.7887388;138.7887388
S,91000,S1;117.6467689;118.6467689;S2;139.4543337;140.4543337
S,91500,S1;117.4568452;118.4568452;S2;138.6277192;139.6277192
S,92000,S1;117.7825602;118.7825602;S2;139.2614532;140.2614532
S,92500,S1;117.7594934;118.7594934;S2;138.9087803;139.9087803
S,93000,S1;117.9618309;118.9618309;S2;139.1943522;140.1943522
S,93500,S1;117.32317;118.32317;S2;137.115901;138.115901
S,94000,S1;116.3728435;117.3728435;S2;134.1719873;135.1719873
S,94500,S1;116.7761698;117.7761698;S2;135.0763019;136.0763019
S,95000,S1;116.3979729;117.3979729;S2;133.7618461;134.7618461
S,95500,S1;116.8188564;117.8188564;S2;134.7215751;135.7215751
S,96000,S1;116.6622027;117.6622027;S2;134.0388932;135.0388932
S,96500,S1;117.4956651;118.4956651;S2;136.1638828;137.1638828
S,97000,S1;117.8362166;118.8362166;S2;136.8727377;137.8727377
S,97500,S1;118.753638;119.753638;S2;139.1963558;140.1963558
S,98000,S1;118.5884064;119.5884064;S2;138.4602886;139.4602886
S,98500,S1;119.0034791;120.0034791;S2;139.3559532;140.3559532
S,99000,S1;118.1186035;119.1186035;S2;136.6116539;137.6116539
S,99500,S1;118.0399538;119.0399538;S2;136.1431161;137.1431161
S,100000,S1;118.0852292;119.0852292;S2;136.0276538;137.0276538
S,100500,S1;118.8941549;119.8941549;S2;138.0578949;139.0578949
S,101000,S1;119.5658058;120.5658058;S2;139.6782142;140.6782142
S,101500,S1;119.3350687;120.3350687;S2;138.766166;139.766166
S,102000,S1;120.3388607;121.3388607;S2;141.3045342;142.3045342
S,102500,S1;120.573511;121.573511;S2;141.674354;142.674354
S,103000,S1;119.5429425;120.5429425;S2;138.5370505;139.5370505
S,103500,S1;119.6896925;120.6896925;S2;138.6912393;139.6912393
S,104000,S1;119.2003044;120.2003044;S2;137.0747026;138.0747026
S,104500,S1;119.805528;120.805528;S2;138.5238715;139.5238715
S,105000,S1;119.2982958;120.2982958;S2;136.8623419;137.8623419
S,105500,S1;119.3612442;120.3612442;S2;136.8025293;137.8025293
S,106000,S1;119.8705409;120.8705409;S2;137.988624;138.988624
S,106500,S1;119.9230043;120.9230043;S2;137.8917013;138.8917013
S,107000,S1;119.5081867;120.5081867;S2;136.4979593;137.4979593
S,107500,S1;119.8871604;120.8871604;S2;137.3259628;138.3259628
S,108000,S1;121.2648164;122.2648164;S2;140.9221273;141.9221273
S,108500,S1;120.5805334;121.5805334;S2;138.7702126;139.7702126
S,109000,S1;120.8688905;121.8688905;S2;139.325156;140.325156
S,109500,S1;120.0299037;121.0299037;S2;136.7575625;137.7575625
S,110000,S1;118.9806972;119.9806972;S2;133.6188593;134.6188593
S,110500,S1;118.1128493;119.1128493;S2;130.9983961;131.9983961
S,111000,S1;118.4153866;119.4153866;S2;131.6748302;132.6748302
S,111500,S1;119.0526046;120.0526046;S2;133.2826395;134.2826395
S,112000,S1;119.9424346;120.9424346;S2;135.5767156;136.5767156
S,112500,S1;119.7316675;120.7316675;S2;134.7814618;135.7814618
S,113000,S1;120.5194167;121.5194167;S2;136.7715283;137.7715283
S,113500,S1;121.1918918;122.1918918;S2;138.4169582;139.4169582
S,114000,S1;120.5306588;121.5306588;S2;136.3605523;137.3605523
S,114500,S1;121.7024476;122.7024476;S2;139.3948817;140.3948817
S,115000,S1;122.3451428;123.3451428;S2;140.927484;141.927484
S,115500,S1;122.6340427;123.6340427;S2;141.4713247;142.4713247
S,116000,S1;123.0169076;124.0169076;S2;142.2680562;143.2680562
S,116500,S1;122.606758;123.606758;S2;140.8883852;141.8883852
S,117000,S1;123.9701196;124.9701196;S2;144.3799074;145.3799074
S,117500,S1;124.233318;125.233318;S2;144.8227328;145.8227328
S,118000,S1;122.5589627;123.5589627;S2;139.9960191;140.9960191
S,118500,S1;121.7448402;122.7448402;S2;137.5305878;138.5305878
S,119000,S1;120.7755439;121.7755439;S2;134.6506612;135.6506612
S,119500,S1;121.199018;122.199018;S2;135.636459;136.636459
S,120000,S1;121.2280999;122.2280999;S2;135.5232863;136.5232863
S,120500,S1;121.117414;122.117414;S2;135.0261975;136.0261975
S,121000,S1;121.0884568;122.0884568;S2;134.7598409;135.7598409
S,121500,S1;119.7096194;120.7096194;S2;130.767764;131.767764
S,122000,S1;119.7277142;120.7277142;S2;130.6699356;131.6699356
S,122500,S1;120.8367203;121.8367203;S2;133.6089332;134.6089332
S,123000,S1;121.1461527;122.1461527;S2;134.2936884;135.2936884
S,123500,S1;121.3213952;122.3213952;S2;134.6014522;135.6014522
S,124000,S1;122.1943618;123.1943618;S2;136.8320276;137.8320276
S,124500,S1;123.1146683;124.1146683;S2;139.1635049;140.1635049
S,125000,S1;123.4485688;124.4485688;S2;139.8611666;140.8611666
S,125500,S1;123.7675716;124.7675716;S2;140.5117416;141.5117416
S,126000,S1;123.1261999;124.1261999;S2;138.5400232;139.5400232
S,126500,S1;124.5640759;125.5640759;S2;142.2636759;143.2636759
S,127000,S1;124.5520846;125.5520846;S2;141.993964;142.993964
S,127500,S1;124.4362103;125.4362103;S2;141.4458097;142.4458097
S,128000,S1;125.4782357;126.4782357;S2;144.0471478;145.0471478
S,128500,S1;124.9450417;125.9450417;S2;142.358181;143.358181
S,129000,S1;124.6939362;125.6939362;S2;141.4448002;142.4448002
S,129500,S1;124.6202074;125.6202074;S2;141.0204134;142.0204134
S,130000,S1;123.6737153;124.6737153;S2;138.2331594;139.2331594
S,130500,S1;123.7422815;124.7422815;S2;138.2249533;139.2249533
S,131000,S1;124.111664;125.111664;S2;139.0373569;140.0373569
S,131500,S1;122.8360896;123.8360896;S2;135.3682648;136.3682648
S,132000,S1;122.5873883;123.5873883;S2;134.5195354;135.5195354
S,132500,S1;123.1583821;124.1583821;S2;135.9246949;136.9246949
S,133000,S1;123.2217674;124.2217674;S2;135.926851;136.926851
S,133500,S1;123.303256;124.303256;S2;135.9792296;136.9792296
S,134000,S1;123.7533189;124.7533189;S2;137.0384289;138.0384289
S,134500,S1;124.4143208;125.4143208;S2;138.6613657;139.6613657
S,135000,S1;124.6575342;125.6575342;S2;139.130892;140.130892
S,135500,S1;124.783;125.783;S2;139.2772283;140.2772283
S,136000,S1;124.5709501;125.5709501;S2;138.5082628;139.5082628
S,136500,S1;125.1887106;126.1887106;S2;139.9976807;140.9976807
S,137000,S1;126.577449;127.577449;S2;143.5556282;144.5556282
S,137500,S1;126.3316649;127.3316649;S2;142.6678804;143.6678804
S,138000,S1;125.3760252;126.3760252;S2;139.878755;140.878755
S,138500,S1;125.7420075;126.7420075;S2;140.6734326;141.6734326
S,139000,S1;125.5215913;126.5215913;S2;139.8787964;140.8787964
S,139500,S1;125.0866293;126.0866293;S2;138.5118433;139.5118433
S,140000,S1;124.0109872;125.0109872;S2;135.4209588;136.4209588
S,140500,S1;123.7367625;124.7367625;S2;134.5218947;135.5218947
S,141000,S1;122.1168115;123.1168115;S2;129.9633035;130.9633035
S,141500,S1;122.4391513;123.4391513;S2;130.7438228;131.7438228
S,142000,S1;122.386425;123.386425;S2;130.4879108;131.4879108
S,142500,S1;121.7176835;122.7176835;S2;128.5444776;129.5444776
S,143000,S1;122.3668911;123.3668911;S2;130.2404698;131.2404698
S,143500,S1;122.4730924;123.4730924;S2;130.4263851;131.4263851
S,144000,S1;121.1966115;122.1966115;S2;126.8190091;127.8190091
S,144500,S1;122.4687702;123.4687702;S2;130.255869;131.255869
S,145000,S1;122.695188;123.695188;S2;130.7724961;131.7724961
S,145500,S1;123.2910632;124.2910632;S2;132.2966006;133.2966006
S,146000,S1;122.9903505;123.9903505;S2;131.3546717;132.3546717
S,146500,S1;123.5979836;124.5979836;S2;132.9046138;133.9046138
S,147000,S1;123.7350978;124.7350978;S2;133.1537805;134.1537805
S,147500,S1;123.9852758;124.9852758;S2;133.7092653;134.7092653
S,148000,S1;123.990063;124.990063;S2;133.5919917;134.5919917
S,148500,S1;123.475092;124.475092;S2;132.0619313;133.0619313
S,149000,S1;123.6515479;124.6515479;S2;132.4283202;133.4283202
S,149500,S1;122.563876;123.563876;S2;129.3457166;130.3457166
S,150000,S1;122.6741681;123.6741681;S2;129.5571787;130.5571787
S,150500,S1;122.5453836;123.5453836;S2;129.1121157;130.1121157
S,151000,S1;121.0207047;122.0207047;S2;124.8441874;125.8441874
S,151500,S1;122.1056177;123.1056177;S2;127.7909667;128.7909667
S,152000,S1;121.1249468;122.1249468;S2;125.0201306;126.0201306
S,152500,S1;120.9264861;121.9264861;S2;124.4198149;125.4198149
S,153000,S1;122.2772936;123.2772936;S2;128.1076307;129.1076307
S,153500,S1;121.1352372;122.1352372;S2;124.8941935;125.8941935
S,154000,S1;119.8501561;120.8501561;S2;121.2948053;122.2948053
S,154500,S1;119.404971;120.404971;S2;120.0376016;121.0376016
S,155000,S1;119.199738;120.199738;S2;119.4571133;120.4571133
S,155500,S1;118.6420651;119.6420651;S2;117.897649;118.897649
S,156000,S1;119.739303;120.739303;S2;120.9783248;121.9783248
S,156500,S1;119.5396804;120.5396804;S2;120.4063397;121.4063397
S,157000,S1;119.0043977;120.0043977;S2;118.9038977;119.9038977
S,157500,S1;118.9239761;119.9239761;S2;118.6806175;119.6806175
S,158000,S1;120.4601742;121.4601742;S2;122.9765188;123.9765188
S,158500,S1;120.6933504;121.6933504;S2;123.5890569;124.5890569
S,159000,S1;120.4734788;121.4734788;S2;122.9416211;123.9416211
S,159500,S1;120.8072528;121.8072528;S2;123.8335506;124.8335506
S,160000,S1;121.0951973;122.0951973;S2;124.5895884;125.5895884
S,160500,S1;121.4599985;122.4599985;S2;125.5504492;126.5504492
S,161000,S1;121.2158098;122.2158098;S2;124.8224051;125.8224051
S,161500,S1;120.80195;121.80195;S2;123.6315995;124.6315995
S,162000,S1;120.8375071;121.8375071;S2;123.6920527;124.6920527
S,162500,S1;121.8608154;122.8608154;S2;126.4843034;127.4843034
S,163000,S1;120.2069782;121.2069782;S2;121.872211;122.872211
S,163500,S1;119.8007306;120.8007306;S2;120.7224563;121.7224563
S,164000,S1;120.5266139;121.5266139;S2;122.7289681;123.7289681
S,164500,S1;119.9394703;120.9394703;S2;121.072736;122.072736
S,165000,S1;119.9121964;120.9121964;S2;120.9817506;121.9817506
S,165500,S1;120.6781231;121.6781231;S2;123.0963897;124.0963897
S,166000,S1;121.2614664;122.2614664;S2;124.6788852;125.6788852
S,166500,S1;121.9300665;122.9300665;S2;126.4783487;127.4783487
S,167000,S1;121.6676109;122.6676109;S2;125.6955776;126.6955776
S,167500,S1;121.8702121;122.8702121;S2;126.1995727;127.1995727
S,168000,S1;121.0937242;122.0937242;S2;124.0053431;125.0053431
S,168500,S1;121.5857449;122.5857449;S2;125.3254404;126.3254404
S,169000,S1;122.1536919;123.1536919;S2;126.8401401;127.8401401
S,169500,S1;122.2364887;123.2364887;S2;127.0047909;128.0047909
S,170000,S1;122.7055239;123.7055239;S2;128.2288197;129.2288197
S,170500,S1;123.7413223;124.7413223;S2;130.9921227;131.9921227
S,171000,S1;123.990028;124.990028;S2;131.5726236;132.5726236
S,171500,S1;123.4711995;124.4711995;S2;130.0591247;131.0591247
S,172000,S1;122.8485429;123.8485429;S2;128.2719203;129.2719203
S,172500,S1;123.9822185;124.9822185;S2;131.3023866;132.3023866
S,173000,S1;124.6031913;125.6031913;S2;132.8942216;133.8942216
S,173500,S1;124.9160405;125.9160405;S2;133.6318415;134.6318415
S,174000,S1;124.7895439;125.7895439;S2;133.1724212;134.1724212
S,174500,S1;124.5388391;125.5388391;S2;132.3805995;133.3805995
S,175000,S1;124.3329016;125.3329016;S2;131.7166565;132.7166565
S,175500,S1;125.758735;126.758735;S2;135.4911053;136.4911053
S,176000,S1;126.5508405;127.5508405;S2;137.4971545;138.4971545
S,176500,S1;126.3950437;127.3950437;S2;136.9319082;137.9319082
S,177000,S1;125.5757722;126.5757722;S2;134.5879513;135.5879513
S,177500,S1;124.8306274;125.8306274;S2;132.455552;133.455552
S,178000,S1;124.9680189;125.9680189;S2;132.7256765;133.7256765
S,178500,S1;124.4712423;125.4712423;S2;131.2765068;132.2765068
S,179000,S1;123.3677287;124.3677287;S2;128.1896298;129.1896298
S,179500,S1;123.3671566;124.3671566;S2;128.1234544;129.1234544
S,180000,S1;121.4195551;122.4195551;S2;122.7428384;123.7428384
S,180500,S1;121.4122038;122.4122038;S2;122.7048344;123.7048344
S,181000,S1;121.1560145;122.1560145;S2;121.9810186;122.9810186
S,181500,S1;120.6202311;121.6202311;S2;120.4904477;121.4904477
S,182000,S1;120.4240443;121.4240443;S2;119.9489065;120.9489065
S,182500,S1;122.4187188;123.4187188;S2;125.4846481;126.4846481
S,183000,S1;122.9772328;123.9772328;S2;126.975743;127.975743
S,183500,S1;123.9808289;124.9808289;S2;129.6674268;130.6674268
S,184000,S1;124.8762735;125.8762735;S2;132.0281211;133.0281211
S,184500,S1;124.8174228;125.8174228;S2;131.7728516;132.7728516
S,185000,S1;124.6309561;125.6309561;S2;131.1743345;132.1743345
S,185500,S1;123.8430069;124.8430069;S2;128.9493478;129.9493478
S,186000,S1;123.1978007;124.1978007;S2;127.1238045;128.1238045
S,186500,S1;122.9549771;123.9549771;S2;126.4077213;127.4077213
S,187000,S1;123.1790684;124.1790684;S2;126.9745101;127.9745101
S,187500,S1;123.3199006;124.3199006;S2;127.3084884;128.3084884
S,188000,S1;122.5119454;123.5119454;S2;125.0488194;126.0488194
S,188500,S1;123.1353839;124.1353839;S2;126.7242882;127.7242882
S,189000,S1;124.8984261;125.8984261;S2;131.4949561;132.4949561
S,189500,S1;124.1051666;125.1051666;S2;129.2577503;130.2577503
S,190000,S1;122.4008512;123.4008512;S2;124.5534489;125.5534489
S,190500,S1;121.8722761;122.8722761;S2;123.0744234;124.0744234
S,191000,S1;120.2239534;121.2239534;S2;118.5236192;119.5236192
S,191500,S1;120.3626693;121.3626693;S2;118.9313411;119.9313411
S,192000,S1;119.9461256;120.9461256;S2;117.7954584;118.7954584
S,192500,S1;119.6221838;120.6221838;S2;116.9240105;117.9240105
S,193000,S1;118.358318;119.358318;S2;113.4416926;114.4416926
S,193500,S1;118.410968;119.410968;S2;113.6551466;114.6551466
S,194000,S1;117.2638197;118.2638197;S2;110.5044864;111.5044864
S,194500,S1;116.4466842;117.4466842;S2;108.2910477;109.2910477
S,195000,S1;115.7895273;116.7895273;S2;106.5390434;107.5390434
S,195500,S1;115.4367466;116.4367466;S2;105.6601533;106.6601533
S,196000,S1;115.0545708;116.0545708;S2;104.702609;105.702609
S,196500,S1;114.6766817;115.6766817;S2;103.7626744;104.7626744
S,197000,S1;113.4996968;114.4996968;S2;100.5421616;101.5421616
S,197500,S1;112.8550972;113.8550972;S2;98.85953647;99.85953647
S,198000,S1;113.0832077;114.0832077;S2;99.7064061;100.7064061
S,198500,S1;113.3677176;114.3677176;S2;100.7069205;101.7069205
S,199000,S1;113.6656383;114.6656383;S2;101.7351479;102.7351479
S,199500,S1;113.4233867;114.4233867;S2;101.1980654;102.1980654
S,200000,S1;113.3073198;114.3073198;S2;101.0275001;102.0275001
S,200500,S1;113.0942318;114.0942318;S2;100.5777424;101.5777424
S,201000,S1;113.9724452;114.9724452;S2;103.2803504;104.2803504
S,201500,S1;112.1747831;113.1747831;S2;98.26084419;99.26084419
