1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Index
15.3776,29.0857,41.8422,26.5798,43.1649,44.4389,38.3327,20.5305,21.1194,45.4657,47.3985,41.2401,24.5996,43.7912,23.6012,41.9054,28.6721,29.3268,22.9608,19.8147,33.1370,23.1213,16.1478,45.7372,33.0624,14.5599,47.8914,29.5883,12.2683,45.1122,150.1558
15.4368,31.1908,41.6596,24.3473,43.7958,44.6397,38.2820,20.5881,21.2890,45.2029,48.1286,39.2929,24.6592,43.6113,23.3482,41.9186,28.6650,29.9505,23.3267,19.5304,33.7242,23.1089,16.6838,45.7190,31.8306,14.1904,47.9611,29.6963,12.0911,45.3173,150.5070
14.6860,30.7264,43.2181,24.7653,43.4241,42.0665,37.2832,20.4844,21.1649,45.0423,47.0746,39.3279,24.3860,41.7440,23.5345,41.8154,29.4898,29.1876,22.5813,19.6301,33.3910,23.2424,16.0603,44.7429,31.8549,14.6544,47.3579,29.2255,12.1777,45.2315,148.7292
14.5505,29.5032,42.2902,24.8572,43.6544,44.1443,36.6419,20.0019,20.9508,45.0952,47.0064,40.5743,23.9165,42.8913,23.7415,41.9197,28.2461,29.3306,23.6422,19.4828,34.1106,23.2562,16.6326,43.7116,31.0562,14.6378,47.7093,28.2707,11.5082,45.4160,148.9884
14.7869,29.7439,40.7361,23.1742,43.8743,43.4328,36.7237,20.3978,21.0414,46.3620,48.5350,39.7877,24.5974,43.0663,23.6857,41.0971,28.4494,28.7758,22.4487,19.7125,34.9239,23.1668,16.8678,43.9922,32.1002,14.0395,47.0259,28.4932,12.5045,44.9219,149.2283
14.6829,30.3165,42.0070,25.4972,44.6849,43.2010,37.0343,20.5518,20.5848,45.9154,46.6128,40.1362,24.8786,44.7799,23.6009,40.7116,28.2514,29.4450,23.3277,19.0897,34.8874,22.6950,16.7826,44.2801,31.4742,14.7779,46.9541,28.8462,12.0730,44.9010,149.5367
14.6792,27.7505,42.5769,23.5007,44.5200,42.9535,36.8330,20.6119,20.3554,46.3373,46.7093,40.7177,24.8664,43.4457,23.2697,40.3106,27.0084,30.2022,22.6797,19.0645,35.0617,22.4433,16.6140,44.0881,30.7824,14.4175,47.0299,28.4523,12.2353,44.7233,148.2824
14.4417,29.7427,43.1937,23.4880,44.5185,45.0006,36.1556,20.3464,20.5150,46.8756,49.1121,40.6058,24.1657,44.1549,23.7315,40.5476,28.2531,28.9660,23.1969,20.4334,35.0541,22.5857,16.5798,43.1977,31.9099,14.1403,47.5937,28.1790,11.8360,44.9064,150.2947
14.3487,28.2791,41.5349,23.2197,44.2839,45.4276,35.6389,20.1727,20.5676,47.3312,47.4872,39.4912,23.6174,44.3229,23.7590,40.2160,27.1498,28.7228,24.4918,19.7507,36.3915,22.2338,17.2725,42.4271,31.8283,14.9701,47.3120,27.7043,11.7020,45.3833,149.3420
14.3155,28.0355,42.2163,23.3311,44.6406,45.4672,35.9029,19.8272,20.0895,47.9429,48.9370,40.7453,23.3019,43.6280,23.6535,39.8724,27.3005,28.1963,22.9718,19.8951,36.5521,22.3722,17.7893,42.7282,32.0351,13.6045,47.9381,27.8395,11.3822,45.6359,149.7803
14.3644,26.8566,41.8448,23.9570,46.1393,49.7334,35.5478,19.5667,19.9454,49.3649,48.1370,38.8643,22.9440,41.9956,23.9835,39.9521,27.4910,27.9252,23.4992,19.7006,37.0094,22.0194,17.4148,42.4900,32.3231,13.2349,48.7812,27.4042,11.3883,46.2308,150.7552
14.1984,28.1636,42.9264,24.3520,47.0279,49.4787,35.3069,19.7009,20.7351,50.4009,46.7720,39.8386,23.4840,42.8718,23.5153,40.4276,27.6113,28.0249,24.0148,19.4266,38.2102,22.4905,18.0919,42.1589,32.2682,14.6311,48.3481,27.3318,11.4539,46.2450,152.1665
13.8542,28.1509,45.1036,24.0817,45.8474,48.4183,35.1948,19.7256,20.6350,48.7127,47.4702,38.9852,23.5847,43.8093,23.4171,41.1772,28.3088,27.7987,24.5461,19.5812,37.1975,22.9597,17.5856,42.1515,32.2274,15.4382,48.8302,27.1453,11.6760,46.4356,151.7848
14.0769,28.2546,42.5731,22.6885,45.8862,46.5868,34.6717,19.9466,20.7703,47.7547,48.0926,39.2407,23.9526,42.5336,23.4749,41.1892,28.8662,29.1572,23.4844,20.3940,36.3342,22.6761,17.1443,41.3937,32.3314,14.2787,47.7042,26.7167,11.7091,45.9096,150.0120
13.9316,28.1185,41.6002,23.8036,45.2644,45.5519,34.8128,20.2358,20.6983,48.6580,47.7475,39.5181,24.1674,42.0118,23.3454,40.6016,27.5760,28.4131,23.5224,19.7832,37.0792,22.6178,17.5229,41.6333,32.5288,14.3613,48.0562,27.1526,11.9269,46.0542,149.7414
13.8269,29.3714,44.1639,23.1503,45.4990,47.0444,35.0095,19.5475,19.9071,49.8541,47.9325,40.3211,23.5053,43.5339,23.5816,40.2610,27.9943,27.7085,24.6723,20.1933,37.5669,22.0850,17.5149,41.8337,32.4695,14.4606,48.7944,27.2803,11.6302,46.3279,151.5995
13.5840,27.9127,44.2493,22.4425,48.1164,46.5597,34.1401,19.1350,20.2650,48.7177,46.1145,38.9480,22.9700,43.3017,23.6203,39.7283,27.0254,28.3899,24.1818,21.2093,36.4238,21.8334,17.2316,40.9349,32.6856,13.4122,49.5185,26.2886,11.3474,46.8504,150.0291
13.8701,29.4525,45.1848,22.9956,44.7418,47.3331,34.5386,18.5800,20.0845,47.1836,46.0975,41.9799,22.2184,41.7180,23.6545,40.1818,27.0172,26.5884,23.5436,19.0877,36.0125,22.4950,17.3883,41.1940,32.1167,13.4434,49.0981,26.8097,11.0089,46.9896,149.3413
13.8162,28.3256,45.3472,23.0892,46.6111,45.3875,34.4216,18.3397,20.7042,46.6384,48.0114,39.0271,21.7759,42.4243,23.4481,40.4178,28.2615,26.3564,24.6678,20.4384,35.6547,22.3538,17.1478,40.9302,33.0748,12.4642,49.0207,26.5249,10.5515,46.8497,149.0605
13.6487,28.3609,43.4126,22.1468,45.8054,44.6579,34.3030,18.0286,21.0542,46.5481,48.0212,41.7660,21.2611,43.3503,23.0806,40.3540,27.7333,25.7865,24.0524,20.9327,35.4313,22.4500,17.1158,41.0663,32.6392,12.3690,49.0541,26.5047,10.7638,46.9258,148.5993
13.6046,28.8163,44.4232,22.5553,44.4400,43.6942,34.1279,17.7880,20.2818,45.7446,47.5019,38.4066,21.0527,44.0579,23.2761,39.8933,27.7035,25.4284,23.9514,20.5880,35.1375,22.0916,16.4518,40.9997,32.9828,12.6126,49.8529,26.6023,10.3309,47.5314,147.1401
13.4126,29.2862,46.8141,22.4138,45.4487,45.0686,33.4566,17.3489,20.0478,46.0272,46.0147,39.9341,20.1994,41.6318,23.1577,39.3307,26.7564,24.6375,24.0140,20.5944,34.4611,21.8596,16.8241,40.0338,32.9621,12.1835,50.2120,25.9523,10.0182,47.4454,146.9841
13.1055,27.8383,43.9133,22.1606,43.1006,45.4348,33.1135,17.1593,19.5985,46.4947,48.7755,41.8757,19.7262,41.8739,23.5846,38.4390,26.5820,24.1207,23.0380,19.8984,35.0751,21.4182,16.8191,39.7096,33.8901,11.7007,49.3374,25.7073,9.9466,47.1021,145.9982
13.2759,27.2903,43.7190,22.3635,46.1038,44.1774,33.5308,17.0168,19.0039,46.8271,48.3963,38.5055,19.9448,42.2136,23.1914,37.8961,26.0784,24.2769,23.7916,20.7305,35.8637,20.7215,17.3052,40.0141,33.8114,11.3853,49.2769,26.0639,9.7767,46.9554,145.9024
13.4849,26.1375,44.0193,22.4441,48.2244,46.6795,33.5792,16.8909,19.3342,48.1651,46.4629,39.6021,19.5773,42.9564,23.4418,37.8058,26.0782,23.9801,23.8135,20.2166,37.2861,21.0619,17.7789,40.1307,33.7053,11.4355,49.6305,26.0906,9.9446,47.2814,147.6642
13.1866,25.6064,44.1306,21.6476,46.4222,47.2912,33.2657,16.5414,19.0337,49.4148,47.7172,39.5634,19.7125,42.8951,23.5869,37.4985,25.9919,23.3792,24.0032,20.5808,37.8290,20.6717,18.6146,39.7025,33.4127,11.8348,49.6209,25.8815,9.6903,47.5806,147.6096
13.2071,25.7751,45.4882,22.0645,44.7857,46.7157,33.1339,16.2422,18.7699,48.1118,47.3790,38.6019,19.2147,42.3130,23.4186,37.6768,26.1364,23.5602,25.0521,20.6848,36.6763,20.5341,17.6367,39.6745,32.9866,11.1494,49.7485,25.5818,9.5507,47.7533,146.2519
13.4146,26.3118,45.6808,21.5400,44.8057,44.5386,33.7502,15.9392,19.1237,46.8494,48.1630,40.0000,18.7429,42.8132,23.5596,37.7909,25.7008,22.5276,24.6053,20.2870,35.7138,21.0902,17.1419,40.3481,34.2448,11.6625,50.1329,26.3113,9.3116,47.6691,146.0371
13.5086,26.2080,43.3008,23.0869,45.1031,45.3036,34.1138,15.9462,18.9027,47.3093,45.9081,38.6628,18.5694,44.5891,23.4792,37.1991,25.4910,22.6589,25.6271,20.9642,36.4839,20.4584,17.6650,40.7910,33.3695,12.2249,50.2964,26.4927,9.2605,48.0077,146.1009
13.5259,26.7389,46.1318,22.8438,45.5212,45.7083,33.8165,15.4968,18.4246,47.9223,46.3163,40.4937,18.3664,41.4399,23.3864,36.6954,25.1445,22.2338,24.9612,20.3429,37.0250,20.4063,17.5345,40.5351,33.2282,11.0998,49.7656,26.2929,9.2669,47.4338,146.2141
13.3134,27.2455,44.1862,21.5385,46.4419,49.1900,33.5893,15.0378,18.4153,48.6591,45.0153,38.5447,17.8968,42.0620,23.5314,36.6546,25.1651,22.1459,24.5822,20.4100,37.8046,20.3402,18.1482,40.0478,32.2099,11.0193,49.5799,25.9383,8.8364,47.2234,146.4359
13.2090,26.2204,43.8033,22.0364,46.4016,50.3967,33.0556,15.0183,18.3261,51.1915,45.8347,40.4860,17.7061,41.8308,23.1154,36.3334,25.3240,21.1731,24.6463,20.1069,39.1631,20.2281,18.1270,39.4681,32.8739,10.3052,49.2593,25.6212,8.7181,47.1417,147.2743
13.5258,27.9520,45.4833,20.8938,50.4371,48.2266,32.7715,14.9289,18.5317,51.6600,47.1646,40.1977,17.6285,43.2395,23.1104,36.7820,24.9886,21.4116,24.9816,20.3317,39.5028,20.4976,18.3302,39.4051,33.8803,10.6263,49.9217,25.6153,8.5682,47.1329,149.3192
12.9697,27.7537,42.4751,22.0750,47.9355,50.1319,32.2967,14.7240,18.7489,51.3600,45.4481,41.4575,17.6524,41.2619,23.1432,36.8631,25.5446,21.1591,24.2003,20.6439,39.5736,20.2218,18.3203,38.4765,33.4408,10.6248,49.9401,24.7457,8.7337,47.8916,147.8709
12.9617,27.2062,43.8758,21.3098,48.6093,51.1450,32.2165,14.9575,18.5437,51.2480,47.0518,39.9214,18.0470,40.5089,22.7511,36.7642,25.2103,21.4669,24.7286,21.3594,39.7043,20.1531,18.6649,38.6363,34.0059,10.2928,50.6562,25.1206,8.6901,48.0257,148.6519
13.0875,27.2037,45.8828,21.9103,47.3641,48.0497,32.8810,14.8449,18.7964,49.8786,46.3388,39.6982,17.7554,42.8675,23.1107,37.0577,25.4409,21.3917,24.3572,20.2222,38.5974,20.3050,18.2176,39.4286,34.1735,10.1497,50.4964,25.6190,8.7295,47.8118,147.5504
13.1127,27.1642,46.6797,20.4501,47.4934,48.3980,33.0296,15.2005,18.7851,50.0848,47.1627,40.0284,18.2228,43.7700,23.3477,37.2280,25.6455,22.0109,24.9728,20.8641,39.5650,20.6008,18.4609,39.3810,33.6483,11.0926,50.6574,25.6240,8.7146,47.7434,148.8483
13.2247,27.5684,44.3977,21.7601,48.8973,47.6833,33.1958,15.5228,18.7896,50.6903,46.9276,38.1376,18.6649,41.9780,23.0687,37.1051,26.1264,22.2772,25.4582,21.1132,39.8225,20.5494,18.1967,39.7257,34.1628,11.1863,50.5877,25.7967,9.2064,48.4059,148.9273
13.0367,26.6548,44.2132,22.4808,48.9594,49.6599,32.3540,15.4102,18.8531,51.6792,46.0634,40.4372,18.3295,41.0525,22.9899,37.3094,25.8456,21.4927,24.0700,21.2132,40.5727,21.1158,18.9468,38.6409,33.2263,11.2149,50.4115,25.2364,9.1291,47.9334,149.1748
12.8874,26.6350,43.0993,23.0496,49.1993,50.1517,32.6185,14.6946,18.7585,51.9405,45.7174,39.4768,17.4328,43.3671,23.5233,36.6518,25.1557,21.1953,23.6277,20.3788,41.4461,20.4186,19.4852,38.9913,33.5827,10.9668,49.8304,25.1065,8.6623,47.5196,148.8251
13.2420,25.5599,44.9025,22.6406,50.5306,50.3561,32.9147,14.8954,18.4591,51.9667,46.2166,40.5935,17.8243,42.2850,23.0423,35.9427,24.4808,21.3225,25.0415,20.5975,41.2487,20.1176,19.0684,39.3270,33.4621,10.2310,49.4207,25.3361,9.0388,47.3566,149.3139
13.0013,26.1233,43.9524,21.4928,47.4141,48.6083,32.3480,15.2400,18.0870,49.6207,45.9363,38.3802,18.1701,43.0327,22.9144,35.8432,23.8646,21.9936,23.8299,20.3685,39.7345,19.7881,18.3969,38.7664,33.8140,10.7748,50.0366,25.3260,8.9722,47.4595,146.3048
13.0913,27.9213,44.5158,21.1103,46.0468,46.8497,32.6222,15.1549,18.4089,47.9966,48.0237,39.6695,18.1821,41.4980,23.3259,36.2195,24.5173,22.0276,23.8036,19.9106,38.3794,19.9017,18.0063,39.0102,35.0030,10.9559,49.8228,25.1214,8.9245,46.9714,145.9241
13.0952,26.9118,44.3172,21.7643,47.0606,46.8638,32.7883,15.0166,18.8108,47.6618,47.4732,39.4975,17.9411,42.1413,23.2113,36.2160,25.1256,21.8641,23.7246,20.5415,38.1108,20.3238,18.0415,39.0312,34.9881,10.9584,49.4663,25.3088,8.8745,47.0246,145.9630
12.9900,26.6365,41.7261,21.8383,46.7413,50.7715,32.9697,15.3227,18.0815,48.0236,46.5808,40.9020,18.4080,42.2353,23.0139,35.7049,24.5241,21.9012,24.2573,21.0029,38.4202,19.9380,17.6762,39.2725,35.6604,10.3630,49.7906,25.5604,9.0927,47.6618,146.7487
13.5545,24.2801,45.8275,20.6935,45.5846,47.3849,32.9547,15.4412,17.9442,47.3214,45.7614,39.9144,18.6120,41.0975,22.8673,34.9237,24.1563,22.1427,24.1168,20.5522,37.4867,19.3640,17.6905,39.4285,34.7797,11.0758,49.7712,25.7383,9.2266,47.6601,144.4770
13.0844,24.9440,43.8277,20.7746,44.8258,43.6773,32.0386,15.3728,17.6802,44.9248,46.4321,38.1439,18.5350,41.7443,23.2572,34.1822,23.9473,22.2819,25.2433,21.2105,35.8647,18.7284,17.2770,38.3924,34.4083,11.5220,50.0500,24.8609,8.9554,47.6711,141.7940
12.2244,25.9954,46.1265,19.9549,44.0135,44.5294,30.9434,15.0792,17.3220,44.9021,49.4055,39.2856,18.3759,42.2823,22.9939,34.1744,23.5457,22.2484,24.3698,20.8941,35.6861,18.9350,16.7342,37.0770,35.0604,10.6835,50.9745,23.8884,9.1085,48.1714,142.3122
12.3343,23.9994,44.4095,20.0917,43.8573,46.8623,30.7679,14.8476,17.4122,45.8381,45.6595,40.0976,18.2737,43.0149,22.8089,34.6686,24.3076,22.0669,24.9179,20.1219,36.3052,19.1724,16.7537,36.7447,34.4163,10.9757,50.1887,24.0480,9.4207,47.5793,141.9805
12.6856,24.6599,45.9815,20.5716,44.5238,45.0185,31.2584,15.4722,17.8021,45.1332,46.0761,39.4191,18.9900,41.1985,23.3290,35.0406,23.3195,23.2966,25.1143,20.4062,35.6001,19.3665,16.4871,37.4957,34.6332,12.1145,50.3259,24.2295,9.1322,47.6801,142.2273
12.7445,23.7174,45.1015,19.5376,42.0384,46.3526,31.4685,15.6187,17.6374,45.1358,46.5649,39.3040,19.0097,43.7986,23.0255,34.6197,23.4624,22.9128,25.4597,20.9184,35.7828,19.2027,17.0888,37.6050,34.6671,10.5403,50.6077,24.3840,9.5271,48.0760,142.1052
12.1548,25.6293,44.3193,20.1255,44.5681,48.4270,30.9105,15.7782,17.4043,46.0712,46.7438,39.8553,18.9864,42.5395,23.4123,34.2191,23.3766,22.5628,23.0346,20.3716,36.5820,18.8424,17.1069,37.0340,34.9906,11.4442,50.5295,24.2679,9.2952,48.1325,143.2286
12.2169,24.5821,43.4899,20.0842,44.4240,47.6240,30.7588,15.4339,17.8508,45.9600,46.7251,40.8797,18.8574,41.7417,23.5517,34.8312,24.3224,22.5809,24.7538,19.7763,36.3643,19.1672,17.0042,36.8977,34.5909,11.1897,50.1239,23.7139,9.0358,47.8248,142.8137
12.2966,24.5142,44.0941,19.7808,42.0718,44.9021,30.5182,15.3588,17.9150,43.7940,45.9881,39.2735,18.5025,42.2138,23.3018,34.8456,23.7413,22.3434,24.0512,21.2638,34.5808,19.3594,16.0839,36.6693,35.1701,11.0569,49.9087,23.6391,9.2527,47.7933,140.1128
11.9674,23.0879,45.2657,19.9757,40.1363,42.3477,30.0911,15.5209,17.7049,42.1031,46.0751,41.3644,18.4915,42.8921,23.1968,34.8549,23.7959,22.6996,23.7739,20.0783,33.0441,19.4296,15.7263,35.6782,34.3208,11.0901,49.3180,23.2271,9.4603,47.5199,137.8751
11.7165,24.4484,44.3279,18.9466,39.3589,42.2280,29.6056,15.1882,17.7944,42.4096,46.6926,39.3316,18.3623,43.5746,23.3580,35.0161,24.2666,21.8170,24.1967,20.4842,32.6470,19.5167,15.4039,35.5156,34.6741,11.1294,49.4720,23.0400,9.1033,47.1393,137.5286
11.7603,24.2349,43.4768,18.3616,40.8949,42.5044,29.9019,15.0361,17.6525,42.5342,46.6953,37.9003,17.7482,41.8765,23.3087,34.7007,22.8756,21.7323,24.1897,20.9726,33.1765,19.0762,16.1392,35.9687,34.3755,10.3527,50.0736,23.0474,8.8682,47.2105,137.3479
11.9430,24.6836,45.4269,20.4997,40.1981,42.9820,29.9530,15.1169,17.3997,41.6913,46.0748,41.0860,18.0231,42.8418,22.8153,34.5539,23.7518,21.8668,24.4464,21.3719,32.2588,18.9731,15.4027,35.8660,35.4423,11.1253,49.5073,23.2921,8.9067,47.3505,137.9965
12.1829,24.9750,44.1011,20.3038,38.0450,41.4970,30.7565,15.5528,17.1167,40.6523,46.2531,39.6707,18.7450,41.0187,23.0914,34.0637,23.9699,22.3696,24.6573,19.8895,31.3303,18.9422,14.9594,36.6504,34.5699,11.7495,49.4329,23.6860,9.3183,47.0365,136.2627
12.3196,23.2275,44.9388,22.1099,38.1397,42.6041,30.9036,16.0298,17.2703,41.0683,48.5110,38.7803,19.1058,45.1412,23.5678,33.2534,23.2806,23.2812,23.5093,20.0966,31.4371,18.4276,14.7330,36.8968,34.0084,11.5435,48.9681,23.7666,9.5934,46.9156,137.1255
12.4261,22.8114,44.0975,22.7595,38.6756,43.4719,31.1286,15.5888,17.0448,41.9786,46.6592,38.3934,18.8503,44.3289,23.1007,33.5894,23.0203,22.8649,24.4658,20.2289,31.9228,18.4540,15.4378,37.3506,33.8662,11.8450,49.9716,24.1938,9.0974,47.1762,137.4576
12.7761,22.9404,45.7999,21.2605,38.4579,43.9152,32.1712,15.9836,17.0775,42.7158,44.9549,39.6439,18.9533,40.6741,23.1775,33.8512,23.3740,22.7986,24.1999,19.9719,31.8256,18.8414,15.4771,38.3151,33.3415,11.8582,49.1909,25.0119,9.3684,47.3650,137.7231
12.6069,22.5632,44.9039,21.7103,39.9580,43.8023,32.1862,16.4388,17.0268,42.9451,46.6812,42.0372,19.5239,42.1059,23.1353,33.3537,22.6746,23.2447,23.4274,19.2697,32.8541,18.3888,15.7886,38.9467,33.4424,11.3170,49.7589,25.1511,9.9817,46.9631,139.0703
12.6847,24.9295,43.5776,21.6448,41.2775,42.8852,31.9156,16.5245,16.9358,43.7046,45.0262,39.6496,19.6987,41.2341,23.4190,33.5112,22.5747,24.1492,24.5895,20.6823,32.9498,18.6945,15.5980,38.2632,32.7894,11.5187,48.9449,24.8595,9.6822,46.6397,139.0439
12.5938,25.5367,43.9713,20.8698,41.2239,42.1465,31.3217,16.8072,16.9746,43.7823,47.7378,39.5232,19.9547,41.5824,22.8675,34.0746,23.3599,24.2448,24.6873,19.9169,32.6732,18.9574,15.9460,37.4569,32.6748,11.6028,48.7671,24.1373,9.9788,46.3596,139.3305
12.1468,25.4849,43.2663,19.3855,43.0539,44.3691,30.6845,17.3128,17.1308,44.7704,46.1230,39.1456,20.7319,43.6155,23.1013,33.6948,23.3875,24.5287,23.5286,20.5033,33.8248,18.8707,16.3857,36.7114,32.3842,12.5739,48.5011,23.8619,10.2116,46.5503,140.3473
12.2413,23.4431,44.7294,20.8649,41.9884,43.8374,30.7311,16.4881,17.2223,45.1688,46.2810,40.0486,20.2455,41.8468,23.3167,33.6497,23.2534,24.9540,22.7833,19.8964,33.6698,18.4272,16.3116,36.7865,31.6622,12.6659,48.6204,23.9751,10.0353,46.4430,139.3806
12.3695,22.7897,43.2184,20.8546,42.9923,44.5465,31.0118,16.6261,16.9187,46.2541,45.7380,42.1580,19.8611,41.2252,23.1452,33.7345,22.9538,24.1372,23.0412,19.3282,35.2478,18.4919,17.0090,37.0222,32.0100,11.7434,48.2075,24.1003,9.9313,45.8389,140.0971
12.2802,23.6454,42.8819,21.3461,44.3223,46.2895,30.9803,17.5072,17.1267,47.0087,44.1311,39.6717,21.0890,42.3955,22.9091,33.7746,23.5980,24.8333,25.1495,20.1698,35.9640,18.5992,17.6948,37.1307,31.9253,12.3326,47.1864,24.0580,10.2768,45.2845,141.5674
12.4335,23.3786,41.6964,20.8450,44.3887,46.1896,31.1920,17.6362,16.9947,45.7093,45.9332,39.2379,21.0457,44.4808,23.2591,34.0218,23.5639,25.7523,22.6865,18.8601,35.2771,18.9727,16.8560,37.2976,32.3857,11.8212,47.4085,24.1201,10.4195,45.0467,141.0478
12.5085,22.7547,42.2404,20.5471,44.2625,46.4529,31.2478,17.1523,17.3323,46.0530,47.4401,39.8473,20.7344,41.3134,23.4420,33.8645,23.3148,24.9825,22.7116,19.9526,35.1639,18.5510,16.4814,37.3214,32.4736,13.3101,47.4149,24.3010,10.2675,45.2797,141.1140
12.5611,23.7604,42.5602,20.5452,44.3258,44.6501,31.6166,17.1043,16.8788,45.7687,47.8931,40.6278,20.2418,41.9120,22.7000,33.7247,23.3951,24.6507,23.0937,20.0068,35.3709,18.6349,17.0695,37.9546,32.5238,11.5052,47.3553,24.5151,9.9085,45.4413,141.0609
12.6564,25.1614,42.8813,20.8309,42.6237,44.9775,31.6577,17.3344,17.1091,44.9221,45.9433,39.8843,20.6043,41.1917,22.8898,33.9768,23.3884,25.1936,23.2825,19.4449,34.7340,18.7723,16.8219,38.0033,32.9056,12.0004,48.1229,24.6874,10.2866,45.4873,140.6242
12.6165,24.5245,43.8234,19.9334,41.9470,45.3420,31.3758,16.8389,17.1578,44.8717,47.7004,38.9569,20.1061,42.0269,22.9227,33.7469,23.2843,24.6159,23.5840,19.4618,34.5093,18.7119,16.6019,37.6330,32.9518,12.4847,47.8431,24.4201,10.2112,45.4484,140.3759
12.5176,24.4273,42.1057,20.4047,41.6507,44.6471,31.5138,16.8661,16.9282,43.7774,46.2385,38.4390,20.0294,41.6803,22.5954,32.7653,22.7815,24.4494,22.5879,19.7277,34.5231,18.2972,16.2328,37.7225,31.8283,12.1703,47.7586,24.6503,9.8876,45.3772,138.4659
12.7019,24.2748,40.7124,20.9246,41.7097,45.2983,31.8960,15.9597,16.8613,44.2228,46.2306,40.4668,19.2724,41.1747,22.7407,32.9601,23.2268,23.1409,23.0494,19.1778,34.6417,18.3291,16.5498,37.9277,31.9757,12.0637,47.4839,24.4290,9.5468,45.2748,138.6825
12.6152,23.2462,43.1345,21.4510,42.3723,46.9336,31.7225,15.3914,16.6409,44.4907,47.8413,38.9017,18.4073,40.5433,23.0061,32.6822,22.1315,23.1147,23.4959,19.8535,35.0729,18.0636,16.6894,38.2704,32.4990,11.3760,47.2948,24.7792,9.2315,45.0700,139.3947
